environment_steps,updates,mean_episode_returns,entropy,loss,actor_loss,value_loss,reward_std_mean,deliveries,block_rate,idle_rate,pickup_rate,deliveries_early,deliveries_mid,deliveries_late,block_early,block_mid,block_late
4000,1,0.0,,nan,,,,0.0,,,,,,,,,
8000,2,0.0,,nan,,,,0.0,,,,,,,,,
12000,3,0.0,,nan,,,,0.0,,,,,,,,,
16000,4,0.0,,4.355559349060059,,,,0.0,,,,,,,,,
20000,5,0.0,,2.1979384422302246,,,,0.0,,,,,,,,,
24000,6,0.0,,0.7951648235321045,,,,0.0,,,,,,,,,
28000,7,0.0,,0.23733660578727722,,,,0.0,,,,,,,,,
32000,8,0.0,,0.08784036338329315,,,,0.0,,,,,,,,,
36000,9,0.125,,5.131415843963623,,,,0.125,,,,,,,,,
40000,10,0.0,,9.93386173248291,,,,0.0,,,,,,,,,
44000,11,0.0,,1.199432134628296,,,,0.0,,,,,,,,,
48000,12,0.0,,0.8573736548423767,,,,0.0,,,,,,,,,
52000,13,0.0,,0.04317425191402435,,,,0.0,,,,,,,,,
56000,14,0.0,,1.8919100761413574,,,,0.0,,,,,,,,,
60000,15,0.0,,1.1010701656341553,,,,0.0,,,,,,,,,
64000,16,0.0,,1.0035306215286255,,,,0.0,,,,,,,,,
68000,17,0.0,,0.04878205806016922,,,,0.0,,,,,,,,,
72000,18,0.0,,2.5705742835998535,,,,0.0,,,,,,,,,
76000,19,0.0,,1.9532843828201294,,,,0.0,,,,,,,,,
80000,20,0.0,,1.9198858737945557,,,,0.0,,,,,,,,,
84000,21,0.0,,0.7914326190948486,,,,0.0,,,,,,,,,
88000,22,0.0,,1.5261900424957275,,,,0.0,,,,,,,,,
92000,23,0.0,,0.07000511884689331,,,,0.0,,,,,,,,,
96000,24,0.0,,1.32906174659729,,,,0.0,,,,,,,,,
100000,25,0.0,,0.07843494415283203,,,,0.0,,,,,,,,,
104000,26,0.0,,0.07773740589618683,,,,0.0,,,,,,,,,
108000,27,0.0,,1.3866469860076904,,,,0.0,,,,,,,,,
112000,28,0.125,,2.0266294479370117,,,,0.125,,,,,,,,,
116000,29,0.125,,0.06752967834472656,,,,0.125,,,,,,,,,
120000,30,0.125,,2.436047315597534,,,,0.125,,,,,,,,,
124000,31,0.0,,0.9597228169441223,,,,0.0,,,,,,,,,
128000,32,0.0,,5.935701847076416,,,,0.0,,,,,,,,,
132000,33,0.125,,1.7772146463394165,,,,0.125,,,,,,,,,
136000,34,0.25,,1.1642636060714722,,,,0.25,,,,,,,,,
140000,35,0.0,,3.2485203742980957,,,,0.0,,,,,,,,,
144000,36,0.0,,0.8521019816398621,,,,0.0,,,,,,,,,
148000,37,0.0,,5.155703067779541,,,,0.0,,,,,,,,,
152000,38,0.0,,1.4148139953613281,,,,0.0,,,,,,,,,
156000,39,0.0,,1.3985260725021362,,,,0.0,,,,,,,,,
160000,40,0.0,,2.7334508895874023,,,,0.0,,,,,,,,,
164000,41,0.0,,2.4204790592193604,,,,0.0,,,,,,,,,
168000,42,0.0,,3.481468439102173,,,,0.0,,,,,,,,,
172000,43,0.0,,4.028139591217041,,,,0.0,,,,,,,,,
176000,44,0.0,,2.2926952838897705,,,,0.0,,,,,,,,,
180000,45,0.0,,2.866434335708618,,,,0.0,,,,,,,,,
184000,46,0.0,,0.5292196869850159,,,,0.0,,,,,,,,,
188000,47,0.0,,1.3096787929534912,,,,0.0,,,,,,,,,
192000,48,0.0,,0.7205777764320374,,,,0.0,,,,,,,,,
196000,49,0.0,,0.5009450912475586,,,,0.0,,,,,,,,,
200000,50,0.0,,1.1401525735855103,,,,0.0,,,,,,,,,
204000,51,0.0,,0.5025392174720764,,,,0.0,,,,,,,,,
208000,52,0.0,,2.3298075199127197,,,,0.0,,,,,,,,,
212000,53,0.0,,1.3911511898040771,,,,0.0,,,,,,,,,
216000,54,0.0,,0.5846607089042664,,,,0.0,,,,,,,,,
220000,55,0.0,,1.583016037940979,,,,0.0,,,,,,,,,
224000,56,0.0,,1.090312123298645,,,,0.0,,,,,,,,,
228000,57,0.0,,0.008685551583766937,,,,0.0,,,,,,,,,
232000,58,0.0,,1.9920148849487305,,,,0.0,,,,,,,,,
236000,59,0.0,,0.007822479121387005,,,,0.0,,,,,,,,,
240000,60,0.0,,0.007530783303081989,,,,0.0,,,,,,,,,
244000,61,0.125,,1.7722851037979126,,,,0.125,,,,,,,,,
248000,62,0.0,,0.5315051674842834,,,,0.0,,,,,,,,,
252000,63,0.0,,2.093144178390503,,,,0.0,,,,,,,,,
256000,64,0.0,,0.00651618093252182,,,,0.0,,,,,,,,,
260000,65,0.0,,0.006179116666316986,,,,0.0,,,,,,,,,
264000,66,0.0,,0.5988629460334778,,,,0.0,,,,,,,,,
268000,67,0.0,,0.6012820601463318,,,,0.0,,,,,,,,,
272000,68,0.0,,0.604081392288208,,,,0.0,,,,,,,,,
276000,69,0.0,,0.6026697754859924,,,,0.0,,,,,,,,,
280000,70,0.0,,0.6506884098052979,,,,0.0,,,,,,,,,
284000,71,0.0,,1.7859156131744385,,,,0.0,,,,,,,,,
288000,72,0.0,,2.047502040863037,,,,0.0,,,,,,,,,
292000,73,0.125,,0.5933324098587036,,,,0.125,,,,,,,,,
296000,74,0.0,,0.85528963804245,,,,0.0,,,,,,,,,
300000,75,0.0,,0.7289221882820129,,,,0.0,,,,,,,,,
304000,76,0.0,,1.640058159828186,,,,0.0,,,,,,,,,
308000,77,0.0,,0.5581554770469666,,,,0.0,,,,,,,,,
312000,78,0.0,,1.3973859548568726,,,,0.0,,,,,,,,,
316000,79,0.0,,0.7305872440338135,,,,0.0,,,,,,,,,
320000,80,0.0,,0.0048255533911287785,,,,0.0,,,,,,,,,
324000,81,0.0,,2.189547061920166,,,,0.0,,,,,,,,,
328000,82,0.0,,1.760027289390564,,,,0.0,,,,,,,,,
332000,83,0.0,,1.846569538116455,,,,0.0,,,,,,,,,
336000,84,0.0,,0.6750377416610718,,,,0.0,,,,,,,,,
