environment_steps,updates,mean_episode_returns,entropy,loss,actor_loss,value_loss,reward_std_mean,deliveries,block_rate,idle_rate,pickup_rate,deliveries_early,deliveries_mid,deliveries_late,block_early,block_mid,block_late
4000,1,0.0,,nan,,,,0.0,,,,,,,,,
8000,2,0.0,,nan,,,,0.0,,,,,,,,,
12000,3,0.0,,nan,,,,0.0,,,,,,,,,
16000,4,0.125,,1.3108707666397095,,,,0.125,,,,,,,,,
20000,5,0.125,,2.0853331089019775,,,,0.125,,,,,,,,,
24000,6,0.0,,0.6732389330863953,,,,0.0,,,,,,,,,
28000,7,0.0,,1.0830153226852417,,,,0.0,,,,,,,,,
32000,8,0.0,,1.1397935152053833,,,,0.0,,,,,,,,,
36000,9,0.0,,0.6730536222457886,,,,0.0,,,,,,,,,
40000,10,0.0,,0.9371531009674072,,,,0.0,,,,,,,,,
44000,11,0.0,,0.5931366682052612,,,,0.0,,,,,,,,,
48000,12,0.0,,0.6081978678703308,,,,0.0,,,,,,,,,
52000,13,0.5,,2.196493148803711,,,,0.5,,,,,,,,,
56000,14,0.0,,0.7245645523071289,,,,0.0,,,,,,,,,
60000,15,0.0,,1.4681718349456787,,,,0.0,,,,,,,,,
64000,16,0.0,,1.563352108001709,,,,0.0,,,,,,,,,
68000,17,0.0,,1.8133504390716553,,,,0.0,,,,,,,,,
72000,18,0.125,,1.7919213771820068,,,,0.125,,,,,,,,,
76000,19,0.0,,1.016373872756958,,,,0.0,,,,,,,,,
80000,20,0.0,,1.1423699855804443,,,,0.0,,,,,,,,,
84000,21,0.0,,1.1440391540527344,,,,0.0,,,,,,,,,
88000,22,0.0,,1.649950385093689,,,,0.0,,,,,,,,,
92000,23,0.0,,1.046423316001892,,,,0.0,,,,,,,,,
96000,24,0.0,,0.7420603036880493,,,,0.0,,,,,,,,,
100000,25,0.125,,1.3074138164520264,,,,0.125,,,,,,,,,
104000,26,0.0,,0.2768455147743225,,,,0.0,,,,,,,,,
108000,27,0.0,,1.2222797870635986,,,,0.0,,,,,,,,,
112000,28,0.0,,1.275571584701538,,,,0.0,,,,,,,,,
116000,29,0.0,,0.7946012616157532,,,,0.0,,,,,,,,,
120000,30,0.125,,0.7267999649047852,,,,0.125,,,,,,,,,
124000,31,0.0,,1.1059315204620361,,,,0.0,,,,,,,,,
128000,32,0.0,,1.176360845565796,,,,0.0,,,,,,,,,
132000,33,0.125,,1.1021778583526611,,,,0.125,,,,,,,,,
136000,34,0.25,,1.5097832679748535,,,,0.25,,,,,,,,,
140000,35,0.0,,0.6385018825531006,,,,0.0,,,,,,,,,
144000,36,0.0,,0.8763387203216553,,,,0.0,,,,,,,,,
148000,37,0.125,,0.49579063057899475,,,,0.125,,,,,,,,,
152000,38,0.125,,1.3199150562286377,,,,0.125,,,,,,,,,
156000,39,0.0,,1.5809849500656128,,,,0.0,,,,,,,,,
160000,40,0.0,,0.9825432300567627,,,,0.0,,,,,,,,,
164000,41,0.0,,0.9566234946250916,,,,0.0,,,,,,,,,
168000,42,0.0,,0.6293628215789795,,,,0.0,,,,,,,,,
172000,43,0.0,,1.1407601833343506,,,,0.0,,,,,,,,,
176000,44,0.0,,0.578971266746521,,,,0.0,,,,,,,,,
180000,45,0.125,,1.5895328521728516,,,,0.125,,,,,,,,,
184000,46,0.0,,1.249018907546997,,,,0.0,,,,,,,,,
188000,47,0.0,,1.1594626903533936,,,,0.0,,,,,,,,,
192000,48,0.0,,0.6085573434829712,,,,0.0,,,,,,,,,
196000,49,0.0,,0.8479026556015015,,,,0.0,,,,,,,,,
200000,50,0.0,,0.962895393371582,,,,0.0,,,,,,,,,
204000,51,0.125,,1.0026590824127197,,,,0.125,,,,,,,,,
208000,52,0.0,,0.8646552562713623,,,,0.0,,,,,,,,,
212000,53,0.0,,0.8728455305099487,,,,0.0,,,,,,,,,
216000,54,0.0,,1.0952608585357666,,,,0.0,,,,,,,,,
220000,55,0.0,,0.6944968700408936,,,,0.0,,,,,,,,,
224000,56,0.0,,0.9312891960144043,,,,0.0,,,,,,,,,
228000,57,0.125,,0.9373825788497925,,,,0.125,,,,,,,,,
232000,58,0.0,,1.0377027988433838,,,,0.0,,,,,,,,,
236000,59,0.0,,0.5083024501800537,,,,0.0,,,,,,,,,
240000,60,0.0,,0.7139319181442261,,,,0.0,,,,,,,,,
244000,61,0.0,,1.8595479726791382,,,,0.0,,,,,,,,,
248000,62,0.0,,1.0614619255065918,,,,0.0,,,,,,,,,
252000,63,0.0,,0.3554076552391052,,,,0.0,,,,,,,,,
256000,64,0.0,,1.4612810611724854,,,,0.0,,,,,,,,,
260000,65,0.0,,0.6282526254653931,,,,0.0,,,,,,,,,
264000,66,0.0,,1.509746789932251,,,,0.0,,,,,,,,,
268000,67,0.0,,0.7722599506378174,,,,0.0,,,,,,,,,
272000,68,0.0,,0.39594870805740356,,,,0.0,,,,,,,,,
276000,69,0.0,,0.7994723320007324,,,,0.0,,,,,,,,,
280000,70,0.0,,0.624203622341156,,,,0.0,,,,,,,,,
284000,71,0.0,,0.7152685523033142,,,,0.0,,,,,,,,,
288000,72,0.0,,0.8628954887390137,,,,0.0,,,,,,,,,
292000,73,0.0,,0.46150097250938416,,,,0.0,,,,,,,,,
296000,74,0.0,,0.764315128326416,,,,0.0,,,,,,,,,
300000,75,0.0,,0.7639474272727966,,,,0.0,,,,,,,,,
304000,76,0.125,,0.2595265805721283,,,,0.125,,,,,,,,,
308000,77,0.125,,0.5003466010093689,,,,0.125,,,,,,,,,
312000,78,0.0,,0.8588053584098816,,,,0.0,,,,,,,,,
316000,79,0.0,,1.2787410020828247,,,,0.0,,,,,,,,,
320000,80,0.0,,0.7517663240432739,,,,0.0,,,,,,,,,
324000,81,0.0,,0.19949659705162048,,,,0.0,,,,,,,,,
328000,82,0.0,,1.1564579010009766,,,,0.0,,,,,,,,,
332000,83,0.0,,0.6747745871543884,,,,0.0,,,,,,,,,
336000,84,0.0,,1.5971062183380127,,,,0.0,,,,,,,,,
