environment_steps,updates,mean_episode_returns,entropy,loss,actor_loss,value_loss,reward_std_mean,deliveries,block_rate,idle_rate,pickup_rate,deliveries_early,deliveries_mid,deliveries_late,block_early,block_mid,block_late
5000,1,0.10000000149011612,1.207597255706787,30.513465881347656,2.511629104614258,56.013336181640625,0.0007123767863959074,0.10000000149011612,0.17799998819828033,0.12069999426603317,,,,,,,
10000,2,0.0,1.171004295349121,22.82459831237793,1.2762768268585205,43.10601043701172,-0.0009258580976165831,0.0,0.19509999454021454,0.11379999667406082,,,,,,,
15000,3,0.0,1.2053600549697876,19.82624053955078,1.831653356552124,35.998817443847656,-0.0007105365511961281,0.0,0.1631999909877777,0.12464999407529831,,,,,,,
20000,4,0.10000000149011612,1.1875708103179932,18.25045394897461,1.7129228115081787,33.084564208984375,0.0008444985141977668,0.10000000149011612,0.15964999794960022,0.12639999389648438,,,,,,,
25000,5,0.10000000149011612,1.2130296230316162,15.781304359436035,1.945225477218628,27.681861877441406,0.0010267426259815693,0.10000000149011612,0.16839998960494995,0.13679999113082886,,,,,,,
30000,6,0.20000000298023224,1.1811286211013794,18.80006217956543,2.1025099754333496,33.4045524597168,0.0035106749273836613,0.20000000298023224,0.19224999845027924,0.13619999587535858,,,,,,,
35000,7,0.20000000298023224,1.2011724710464478,13.253860473632812,1.2706584930419922,23.97601318359375,0.002148606814444065,0.20000000298023224,0.17719998955726624,0.1362999975681305,,,,,,,
40000,8,0.0,1.207608938217163,4.1577630043029785,0.7528281211853027,6.819530963897705,-0.002619803650304675,0.0,0.19065000116825104,0.14239999651908875,,,,,,,
45000,9,0.10000000149011612,1.178871512413025,18.432600021362305,1.434526801109314,34.005577087402344,0.000624011387117207,0.10000000149011612,0.19139999151229858,0.14514999091625214,,,,,,,
50000,10,0.10000000149011612,1.212005853652954,9.929255485534668,0.9647554159164429,17.938695907592773,0.0005889947642572224,0.10000000149011612,0.19054999947547913,0.14344999194145203,,,,,,,
55000,11,0.10000000149011612,1.1894471645355225,9.538005828857422,1.147055745124817,16.79141616821289,0.0007598848314955831,0.10000000149011612,0.18124999105930328,0.13859999179840088,,,,,,,
60000,12,0.0,1.2214566469192505,2.3231053352355957,0.5836314558982849,3.4887197017669678,-0.0031041628681123257,0.0,0.18895000219345093,0.14010000228881836,,,,,,,
