environment_steps,updates,mean_episode_returns,entropy,loss,actor_loss,value_loss,reward_std_mean,deliveries,block_rate,idle_rate,pickup_rate,deliveries_early,deliveries_mid,deliveries_late,block_early,block_mid,block_late
5000,1,0.10000000149011612,1.207597255706787,16.255634307861328,1.504784345626831,29.51136016845703,0.0007123767863959074,0.10000000149011612,0.17799998819828033,0.12069999426603317,,,,,,,
10000,2,0.20000000298023224,1.1845831871032715,15.598857879638672,1.5844709873199463,28.038249969482422,0.0005894667701795697,0.20000000298023224,0.19909998774528503,0.12459999322891235,,,,,,,
15000,3,0.0,1.1384172439575195,13.389266967773438,1.2524847984313965,24.282670974731445,-0.0021316090133041143,0.0,0.19269999861717224,0.121799997985363,,,,,,,
20000,4,0.20000000298023224,1.122645378112793,10.853646278381348,0.631598711013794,20.453075408935547,0.0013024689396843314,0.20000000298023224,0.17104999721050262,0.12174999713897705,,,,,,,
25000,5,0.0,1.1037660837173462,5.665071487426758,0.7664775848388672,9.806017875671387,-0.002329912967979908,0.0,0.17204999923706055,0.12985000014305115,,,,,,,
30000,6,0.5,1.0714998245239258,19.148279190063477,1.1778898239135742,35.9493522644043,0.010016974061727524,0.5,0.1559000015258789,0.1348000019788742,,,,,,,
35000,7,0.30000001192092896,1.0579555034637451,15.5931978225708,1.0221407413482666,29.150577545166016,0.0043562958016991615,0.30000001192092896,0.13490000367164612,0.13859999179840088,,,,,,,
40000,8,0.0,1.03568434715271,2.2596421241760254,0.4457392692565918,3.6360909938812256,-0.005070346873253584,0.0,0.1459999978542328,0.141199991106987,,,,,,,
45000,9,0.0,0.9737087488174438,1.7692246437072754,0.38466840982437134,2.776902198791504,-0.004762185737490654,0.0,0.1451999992132187,0.148499995470047,,,,,,,
50000,10,0.0,0.9888567924499512,1.499890685081482,0.4875924289226532,2.0325074195861816,-0.004504181444644928,0.0,0.11924999952316284,0.1626499891281128,,,,,,,
55000,11,0.20000000298023224,0.9950559139251709,10.689608573913574,0.8925331830978394,19.60211181640625,0.002321616280823946,0.20000000298023224,0.11665000021457672,0.17144998908042908,,,,,,,
60000,12,0.0,1.0098968744277954,0.9290722608566284,0.24256938695907593,1.38108491897583,-0.004752790089696646,0.0,0.13040000200271606,0.17344999313354492,,,,,,,
65000,13,0.0,0.9757903218269348,1.0699245929718018,0.35643982887268066,1.434775710105896,-0.004558567889034748,0.0,0.1062999963760376,0.2019999921321869,,,,,,,
70000,14,0.20000000298023224,0.9700011014938354,13.780223846435547,1.0378284454345703,25.492551803588867,0.0025533935986459255,0.20000000298023224,0.0940999984741211,0.19349999725818634,,,,,,,
75000,15,0.20000000298023224,0.9597814083099365,7.693935394287109,0.9772891402244568,13.440970420837402,0.0012655116152018309,0.20000000298023224,0.09690000116825104,0.2298000007867813,,,,,,,
80000,16,0.10000000149011612,1.0054869651794434,7.033573627471924,0.7831004858016968,12.508990287780762,-0.0005200405139476061,0.10000000149011612,0.09510000050067902,0.2694000005722046,,,,,,,
85000,17,0.0,1.0102797746658325,1.3530558347702026,0.40741604566574097,1.8993618488311768,-0.0048600235022604465,0.0,0.08829999715089798,0.25384998321533203,,,,,,,
90000,18,0.10000000149011612,1.0102512836456299,9.383291244506836,0.6469959020614624,17.48067283630371,-0.00035314541310071945,0.10000000149011612,0.10875000059604645,0.276449978351593,,,,,,,
95000,19,0.0,0.9672613143920898,1.1876909732818604,0.31993645429611206,1.7432472705841064,-0.004849651362746954,0.0,0.09284999966621399,0.29580000042915344,,,,,,,
100000,20,0.0,1.0233955383300781,1.2249622344970703,0.2405015230178833,1.9771087169647217,-0.0047236294485628605,0.0,0.09155000001192093,0.30869999527931213,,,,,,,
105000,21,0.20000000298023224,1.0055456161499023,14.747193336486816,0.5025063753128052,28.497417449951172,0.003998781554400921,0.20000000298023224,0.09954999387264252,0.344899982213974,,,,,,,
110000,22,0.0,0.9695570468902588,1.298959732055664,0.4476020336151123,1.710471749305725,-0.0048395139165222645,0.0,0.11095000058412552,0.32749998569488525,,,,,,,
115000,23,0.0,0.9799703359603882,1.0515118837356567,0.29147523641586304,1.5279130935668945,-0.004730722866952419,0.0,0.09964999556541443,0.3518500030040741,,,,,,,
120000,24,0.0,0.9926261901855469,0.8501527309417725,0.09531474113464355,1.5176169872283936,-0.004628956317901611,0.0,0.12309999763965607,0.3325999975204468,,,,,,,
125000,25,0.10000000149011612,0.9918333292007446,16.400049209594727,0.41617655754089355,31.97568130493164,0.0009985032957047224,0.10000000149011612,0.11769999563694,0.34964999556541443,,,,,,,
